date,returns,vol_current,vol_mean,vol_std,vol_shock_k2.0,vol_shock_k2.5,vol_shock_k3.0,vol_shock_k3.5
2018-01-03,0.009942054892194019,0.006342434468228886,0.006637225212380788,0.0004750373506298777,0,0,0,0
2018-01-04,0.014000616504419972,0.006423842927450389,0.006667142661280749,0.0004386745878634873,0,0,0,0
2018-01-05,-0.006962490806570298,0.00643744438077424,0.00670879108172699,0.00036599406634780135,0,0,0,0
2018-01-08,0.01012195724090259,0.0062130754340739775,0.006730230280200915,0.0003184603711661075,0,0,0,0
2018-01-09,0.010421351060709627,0.0051457129105532805,0.0066486975093557514,0.00047586695801831764,0,0,0,0
2018-01-10,0.004402260149386494,0.005200644057651513,0.0065780438404455886,0.0005757527908737634,0,0,0,0
2018-01-11,0.009690687884713833,0.005063006872081327,0.006503419538211716,0.0006681390884764629,0,0,0,0
2018-01-12,0.0018508448057088511,0.00519209383888709,0.006434224538368924,0.0007291067386457861,0,0,0,0
2018-01-15,0.012722476692917928,0.004991566680363171,0.006350298973555139,0.0007942259035912338,0,0,0,0
2018-01-16,-0.00047956218793199223,0.003702149751754917,0.0061628683779829645,0.0009482441540820353,0,0,0,0
2018-01-17,-0.026595544517197256,0.00565428092850943,0.006081668614229722,0.0009167112580754833,0,0,0,0
2018-01-18,0.015038320656428406,0.005638176897245888,0.00600175789639601,0.0008796655212094768,0,0,0,0
2018-01-19,0.011254463223042022,0.005650201608344868,0.005931963016885631,0.000847222512220503,0,0,0,0
2018-01-22,0.023011665897728184,0.006389714849412032,0.005906619191319802,0.0008241140834285719,0,0,0,0
2018-01-23,0.0,0.00673097317608598,0.005903038309008051,0.0008201621887702365,0,0,0,0
2018-01-24,0.0,0.0070691578150522336,0.005923738367736084,0.0008449925932741604,0,0,0,0
2018-01-25,0.016622028329237537,0.00706057698740792,0.005937712833356929,0.000862056466272876,0,0,0,0
2018-01-26,0.010021999511122148,0.007051503271685763,0.005959547422501138,0.0008853253114700275,0,0,0,0
2018-01-29,-0.005234663511527127,0.007117400824265571,0.005985215094493284,0.0009120331522948067,0,0,0,0
2018-01-30,0.000684808073526666,0.007399634266044443,0.006023679597293646,0.0009558430999970282,0,0,0,0
2018-01-31,-0.00018008932430491065,0.007682234823165676,0.0060906696150404855,0.0010238866128731115,0,0,0,0
2018-02-01,-0.009627508195540035,0.007593076354504269,0.0061491312863931795,0.0010759670885871558,0,0,0,0
2018-02-02,0.004883283166768004,0.007632911595349793,0.006208904647121957,0.0011249191973445364,0,0,0,0
2018-02-05,-0.05097553029754576,0.012168635013562622,0.00650668262609639,0.0017439874903055158,1,1,1,0
2018-02-06,-0.03538633177904282,0.013362100612202462,0.0069175020111788485,0.0022890749776746876,1,1,0,0
2018-02-07,0.028618030842230135,0.013735704431427794,0.007344255029867663,0.0027091981824751777,1,0,0,0
2018-02-08,-0.01662582288212955,0.013731478182059451,0.007777678595366569,0.003002549335608562,0,0,0,0
2018-02-09,-0.018871243586611186,0.013497558134533036,0.008192951810148865,0.0031943493225400433,0,0,0,0
2018-02-12,0.03770145626232635,0.01446112367476802,0.008666429659869109,0.0033906292738843185,0,0,0,0
2018-02-13,0.01722036110924474,0.014018140899349055,0.009182229217248815,0.003380335744009309,0,0,0,0
2018-02-21,0.025874515206703697,0.01399151699999716,0.009599091020823203,0.0034359866405444584,0,0,0,0
2018-02-22,-0.010228579312882458,0.01405718255871283,0.01002004130389655,0.0034408982635005286,0,0,0,0
2018-02-23,0.024924955623913725,0.014138678008573649,0.010444465123907988,0.003396753822602198,0,0,0,0
2018-02-26,0.010590742168019363,0.014125860635571762,0.010831272413215975,0.003350884169568475,0,0,0,0
2018-02-27,0.0045579751105846444,0.013885230449589715,0.011188985276891161,0.0032710460715075647,0,0,0,0
2018-02-28,0.0046980645046041936,0.013629833122841464,0.011517019042280623,0.003163340526984781,0,0,0,0
2018-03-01,-0.0080720438806261,0.013765042556079021,0.011852242320714178,0.0030181380065556654,0,0,0,0
2018-03-02,0.00485754487851664,0.013935389706770164,0.012196436642468398,0.0028283991799184977,0,0,0,0
2018-03-05,-0.024732208952827794,0.01382488500223001,0.01253181085136662,0.0025813370517116636,0,0,0,0
2018-03-06,0.024518052456377726,0.013367276999344856,0.012830192988031642,0.0022847416957321397,0,0,0,0
2018-03-07,-0.007167786912317342,0.012957718390358145,0.013093967166391265,0.0019372267321824687,0,0,0,0
2018-03-08,0.0106899465952206,0.012921528767828856,0.013360389787057492,0.001444671076144246,0,0,0,0
2018-03-09,-0.0006582751412178567,0.013188664409271737,0.013638177427753589,0.0005299741577178404,0,0,0,0
2018-03-12,0.002563623254199232,0.011174047756089715,0.013588448064879943,0.0006958334453678621,0,0,0,0
2018-03-13,0.006232852995232019,0.010375054453386604,0.013439095756939152,0.0010007376906816365,0,0,0,0
2018-03-14,0.004217733894521292,0.010053480051421215,0.013254984537938825,0.0012507791417204835,0,0,0,0
2018-03-15,0.0005887056383941935,0.010403530700427994,0.013088587163857251,0.0013968856683509356,0,0,0,0
2018-03-16,0.010037233482033114,0.01030353340013801,0.012928885927137498,0.0015244270597626508,0,0,0,0
2018-03-19,0.007850876811657193,0.008365300241705235,0.012624094755484361,0.0017884760931094962,0,0,0,0
2018-03-20,0.00014665033384519965,0.008514759143394135,0.012348925667686615,0.001976216506901375,0,0,0,0
2018-03-21,0.00859934965800968,0.007611724699261453,0.012029936052649829,0.0021994147690630435,0,0,0,0
2018-03-22,0.0025655059177669415,0.00772783574204485,0.011713468711816428,0.0023430343386633867,0,0,0,0
2018-03-23,-0.016010440479033772,0.006942551794494293,0.011353662401112461,0.002498390901164657,0,0,0,0
2018-03-26,0.015282726098527322,0.007113031950562349,0.01100302096686199,0.0025796374700838716,0,0,0,0
2018-03-27,0.00043544338382206504,0.007281928243173785,0.010672855856541196,0.00261368140871162,0,0,0,0
2018-03-28,0.0004352538554104335,0.007444125854671752,0.010363570493132709,0.0026113428061140787,0,0,0,0
2018-03-29,-0.00444448235856143,0.0074808182654327844,0.010049359278600397,0.0025580501233143068,0,0,0,0
2018-03-30,0.006366588690950525,0.007459262500056947,0.009725552918264737,0.0024477610165431823,0,0,0,0
2018-04-02,0.018859731280758796,0.006842677858061769,0.009376442561056323,0.0023272756846621197,0,0,0,0
2018-04-03,-0.006952975489089908,0.005528827057517201,0.008984520063964942,0.002279350678669709,0,0,0,0
2018-04-04,0.0027350225954942964,0.005589390125974619,0.008616103650745766,0.0021973589421835707,0,0,0,0
2018-04-05,0.0013679775752388768,0.005591291055239979,0.008249591765116322,0.0020476626810001716,0,0,0,0
2018-04-06,0.005690723031923417,0.005458550237075604,0.007863086056506517,0.001778131302050429,0,0,0,0
2018-04-09,0.0036417880596018026,0.0054273420493257795,0.0075757507711683185,0.0016763434170790628,0,0,0,0
2018-04-10,-0.0051563940116081675,0.0054315323798425205,0.007328574667491113,0.0016047965712618158,0,0,0,0
2018-04-11,-0.025882215470904413,0.006981878917048324,0.00717499461077247,0.0014717590725156378,0,0,0,0
2018-04-12,0.005063790045497063,0.006830519696548763,0.006996344060578507,0.00126100039412613,0,0,0,0
2018-04-13,-0.013537706091967694,0.006946161267781169,0.006828475453960666,0.0009924381855065585,0,0,0,0
2018-04-16,-0.007475327099573215,0.006945816351798864,0.0067575012594653485,0.000925229110214375,0,0,0,0
2018-04-17,0.004170693693458238,0.0067768344354246085,0.006670605024066871,0.0008280073927939684,0,0,0,0
2018-04-18,-0.012789608768035476,0.006869149600268755,0.006633476269117235,0.0007997523111539784,0,0,0,0
2018-04-19,-0.03855849209067819,0.009570017471650445,0.006725585355597516,0.0010106913039746766,1,1,0,0
2018-04-20,0.023048884097822908,0.009935078880137161,0.0068752117098796585,0.001240001159957218,1,0,0,0
2018-04-23,-0.03846909435107959,0.011757900104289721,0.007107455117566028,0.0016530641745584325,1,1,0,0
2018-04-24,0.0036776314567508184,0.011622460052022394,0.007324481708008458,0.0019376141053854862,1,0,0,0
2018-04-26,-0.03319947443418414,0.0122835017497346,0.007566450502761601,0.002232996654322713,1,0,0,0
2018-04-27,0.005168156499435472,0.012257843494447581,0.007805301764212342,0.002466619719016187,0,0,0,0
2018-05-02,-0.02016643497800552,0.01224781991548464,0.008044729634983724,0.002656370239854958,0,0,0,0
2018-05-03,-0.0025459633847707552,0.012433582480557549,0.008324274866108514,0.0028127898145263713,0,0,0,0
2018-05-04,0.0003312355084463814,0.012687664122358574,0.008682216719350582,0.0028926961946682548,0,0,0,0
2018-05-07,0.03453447604207249,0.01335674716485385,0.009070584571294544,0.002975825414013537,0,0,0,0
2018-05-08,-0.0017039142959350828,0.013339930017575136,0.009458016519411302,0.0030032873031455884,0,0,0,0
2018-05-09,-0.0032816257249280723,0.013431756280751966,0.00985667682159512,0.0029734901900491163,0,0,0,0
2018-05-10,-0.02658542815784759,0.013469451272192475,0.010258782282738455,0.002885449804983227,0,0,0,0
2018-05-11,0.015531602632013808,0.013257674749461592,0.010650089401219408,0.002722413597748955,0,0,0,0
2018-05-14,0.021180073694788915,0.013110081773313386,0.010956499544032662,0.002631161750105644,0,0,0,0
2018-05-15,0.006110704980411885,0.013068027424032324,0.01126837493040684,0.0024817941950258135,0,0,0,0
2018-05-16,-0.017587331159757857,0.013065710424070176,0.01157435238822129,0.0022907501177837023,0,0,0,0
2018-05-17,-0.022738047827653318,0.012999098155417959,0.011877016478402244,0.0020323389373793645,0,0,0,0
2018-05-18,0.009605681906388108,0.012781252638323061,0.012177237388547169,0.001646060110097174,0,0,0,0
2018-05-21,-0.024564168604762848,0.012855792750718914,0.012476569546069675,0.0010754047080525286,0,0,0,0
2018-05-22,-0.028640958442530895,0.012170931272025932,0.012606615236088447,0.0008360478014327406,0,0,0,0
2018-05-23,0.0030733028369729354,0.012458895611122674,0.012732806072637725,0.0005547296468684112,0,0,0,0
2018-05-24,-0.0030537747487209277,0.011572811169776728,0.012723551625912075,0.0005730898833258948,0,0,0,0
2018-05-25,-0.022334469328140205,0.011434154737285929,0.012714136360175252,0.0005933214718749506,0,0,0,0
2018-05-28,-0.0333540823736902,0.011447082658986123,0.012672315405637827,0.0006518627592074143,0,0,0,0
2018-05-29,0.02192648242554318,0.011293785838171285,0.012624112522824013,0.0007165583872699424,0,0,0,0
2018-05-30,-0.0038648154760654307,0.01155805409926922,0.012589624232013244,0.0007513762151441991,0,0,0,0
2018-05-31,0.023985239852398532,0.011321544501891288,0.01253402233307993,0.0008029093108470566,0,0,0,0
2018-06-01,0.02225997425997428,0.01075140075506037,0.01243720916471502,0.0008948767032709373,0,0,0,0
2018-06-04,0.021060158933193573,0.010010995375301915,0.012269921575237423,0.0010181650789910103,0,0,0,0
2018-06-05,0.008838209473455816,0.009568788170931986,0.012081364482905265,0.0011502098319612034,0,0,0,0
2018-06-06,0.011498523573928887,0.009115392710488057,0.01186554630439207,0.0012810060050973326,0,0,0,0
2018-06-07,0.0021169647172547545,0.009452024764460784,0.011664674979005484,0.0013302975648038756,0,0,0,0
2018-06-08,0.0022378917516325814,0.009953138474312001,0.011499448165248007,0.0013272419274585826,0,0,0,0
2018-06-11,9.624546443154358e-06,0.01043167940069793,0.011365528046617232,0.001290800426861137,0,0,0,0
2018-06-12,-0.017574252661161416,0.010263336015324677,0.01122529347618185,0.0012477381124206756,0,0,0,0
2018-06-13,0.009571299815823497,0.010314038990370577,0.011087709904496871,0.0011842124400105656,0,0,0,0
2018-06-14,-0.014371245863778803,0.010135374675385377,0.010944523730495242,0.0011118574949578023,0,0,0,0
2018-06-15,0.0007777734021185978,0.010530383130806793,0.010831980255119427,0.0010268227277754876,0,0,0,0
2018-06-18,-0.028696225319967295,0.010790915629966992,0.010728736399081831,0.0009097604306153072,0,0,0,0
2018-06-19,-0.025502866287196002,0.01058713814723356,0.010649546742842212,0.0008441850870086082,0,0,0,0
2018-06-20,0.01952897646961005,0.010345875609484707,0.010543895742760314,0.0007303766481519422,0,0,0,0
2018-06-21,-0.01177430042305938,0.010010735675820592,0.010465791968062507,0.000697330987775742,0,0,0,0
2018-06-22,0.014204662677945068,0.009863965628871558,0.01038728251264179,0.0006704410732632947,0,0,0,0
2018-06-25,0.007475818017230074,0.008936023828160654,0.010261729571100515,0.0006961562898534334,0,0,0,0
2018-06-26,-0.00757178047894036,0.0087873174321477,0.010136406150799337,0.0007255730889847698,0,0,0,0
2018-06-27,-0.014353726272100298,0.008545320777984557,0.009985769484735103,0.0007276245240744453,0,0,0,0
2018-06-28,-0.011930932697567287,0.00815875269385148,0.009827629894333114,0.0007647787560815289,0,0,0,0
2018-06-29,0.003582806706011299,0.008059281077330461,0.009693023910446618,0.0008279389084640268,0,0,0,0
2018-07-02,-0.014186390224609213,0.007777791121279838,0.009581363697745513,0.0009274136251184544,0,0,0,0
2018-07-03,-0.04343556986749719,0.01055524165112818,0.009630686371755324,0.0009525989438824252,0,0,0,0
2018-07-04,0.009911590379797053,0.010573230997779931,0.009703578286119917,0.0009667647730267352,0,0,0,0
2018-07-05,-0.017038437578552834,0.010291988986601544,0.009745576497226956,0.000973483148947271,0,0,0,0
2018-07-06,0.02013564598621298,0.01001858545537807,0.009748848846280259,0.0009743272209428566,0,0,0,0
2018-07-09,-0.0026048762411309268,0.009835037294381198,0.009719016740964422,0.0009613676915378251,0,0,0,0
2018-07-10,-0.004371011452049989,0.010073007700644667,0.009709500325230422,0.0009566263036550399,0,0,0,0
2018-07-11,-0.019712002809728735,0.010090839319152273,0.009698340341669507,0.0009504847887158394,0,0,0,0
2018-07-12,0.005989968202785745,0.01027143532890947,0.00970514337434571,0.0009542569048467121,0,0,0,0
2018-07-13,0.012476210615352201,0.00979242144982635,0.009668245290296688,0.0009347357071778095,0,0,0,0
2018-07-16,0.001527942663676729,0.009635341277958374,0.009610466572696258,0.0008966256151609507,0,0,0,0
2018-07-17,0.011151233111259762,0.009208842988271624,0.009541551814748162,0.0008701857528043058,0,0,0,0
2018-07-18,0.022924875443681048,0.009372247388468645,0.009492870403697357,0.0008498164281534052,0,0,0,0
2018-07-19,0.0016765882490263895,0.009697760832872777,0.009477221661549969,0.0008426296325354377,0,0,0,0
2018-07-20,-0.011207983304554192,0.009690144283110404,0.00946853059426191,0.0008393206434658218,0,0,0,0
2018-07-23,0.0035890678065975123,0.009827106498048,0.009513084727756279,0.0008331940923500503,0,0,0,0
2018-07-24,-0.002839635331041701,0.00999409793376584,0.009573423752837183,0.000821483096953943,0,0,0,0
2018-07-25,-0.006958718739294323,0.010028745889552831,0.0096475950084156,0.0007901415633070443,0,0,0,0
2018-07-26,0.0027814312512126627,0.010208527022562863,0.009750083724851167,0.0007163527746845623,0,0,0,0
2018-07-27,0.005762449471058861,0.010137631280861484,0.009854001235027719,0.0005993622573442816,0,0,0,0
2018-07-30,0.015189413374379956,0.010156613978662868,0.009972942377896869,0.00034969560612269253,0,0,0,0
2018-07-31,0.0070125193476040515,0.006736234758119966,0.00978199203324646,0.0007857753935064056,0,0,0,0
2018-08-01,-0.0037850667614676148,0.00684269339187106,0.009595465152951016,0.0010012883352146886,0,0,0,0
2018-08-02,0.0008186655751125649,0.006792947710129416,0.009420513089127409,0.0011654179812242737,0,0,0,0
2018-08-03,0.006344711866184349,0.006182164741534594,0.009228692053435236,0.0013610964159873867,0,0,0,0
2018-08-06,0.0006565235514797152,0.006276927881307516,0.00905078658278155,0.0015028277848167877,0,0,0,0
2018-08-07,-0.00358247503202358,0.006298988094688402,0.008862085602483739,0.0016014242570696192,0,0,0,0
2018-08-08,0.00990813031072646,0.005627910856210805,0.008638939179336665,0.0017271942176078957,0,0,0,0
2018-08-09,-0.0028666935742597266,0.005694774075541727,0.008410106116668276,0.0018011191040142214,0,0,0,0
2018-08-10,0.005158277114686083,0.005533751160325876,0.008197172602193254,0.0018791428481724087,0,0,0,0
2018-08-13,0.009881565768686595,0.005470527517766937,0.007988931914183681,0.0019411250078584105,0,0,0,0
2018-08-14,0.00023516420596303433,0.005547565489192216,0.007805868039229712,0.001991999775056304,0,0,0,0
2018-08-15,-0.01727539431854186,0.004732963691914886,0.007573903854402024,0.0020686411529492856,0,0,0,0
2018-08-16,0.0030269303181917895,0.004679223474747933,0.007322976986495781,0.0021015704447218857,0,0,0,0
2018-08-17,0.004770398639399431,0.004516657679479685,0.007064302656314246,0.002113229845387768,0,0,0,0
2018-08-20,0.0007637684749401963,0.004626440788092299,0.00680426937081646,0.0020749991304831526,0,0,0,0
2018-08-21,0.009890472556259189,0.004682877635147097,0.006538708355885524,0.001983108272925247,0,0,0,0
2018-08-22,0.003002420318419796,0.004716283715053438,0.006273085247160554,0.0018417869881989124,0,0,0,0
2018-08-23,0.005304688693173132,0.004669430665859944,0.005996130429325407,0.0016222358436199355,0,0,0,0
2018-08-24,-0.0003139685626317723,0.0048257123518576145,0.0057305344828752144,0.0013140607722779412,0,0,0,0
2018-08-27,0.0049338939263461334,0.004251447227834621,0.005435276145333802,0.0008479798979367489,0,0,0,0
2018-08-28,0.0032966368255504808,0.00423896763679598,0.005310412789267602,0.0008300022771194754,0,0,0,0
2018-08-29,-0.007053929400416048,0.004261110049902802,0.005181333622169189,0.0007782942072112795,0,0,0,0
2018-08-30,0.010018519080725152,0.004287658442897389,0.0050560691588075884,0.0007032491221579744,0,0,0,0
2018-08-31,-0.008546494734838372,0.0043407444502188,0.004963998144241798,0.0006677016340962072,0,0,0,0
2018-09-04,-0.013743759726741578,0.004549720733643512,0.004877637786858598,0.0005968938468276572,0,0,0,0
2018-09-05,-0.007684898661802997,0.004518885192773635,0.00478863264176286,0.0004983864191124141,0,0,0,0
2018-09-06,-0.010584032051546788,0.004549056275531978,0.004734689912728919,0.0004596454002847186,0,0,0,0
2018-09-07,0.011177323912793913,0.004587036256436939,0.004679303021773679,0.00040084711843490416,0,0,0,0
2018-09-10,0.0014862214882858105,0.004728898873342215,0.004639060407424496,0.0003473871343872645,0,0,0,0
2018-09-11,0.01516994043325015,0.005055691230384895,0.004618318593055394,0.0003049174030878663,0,0,0,0
2018-09-12,0.0019795748482327458,0.004948311873846252,0.004588355912288096,0.00022872166008204638,0,0,0,0
2018-09-13,0.0009523713032288939,0.0044893794365600806,0.004576176699520355,0.00022709569352902725,0,0,0,0
2018-09-14,0.0034313477402703185,0.0044752949676178,0.004565980274163849,0.00022680338929461957,0,0,0,0
2018-09-17,-0.0037625839772429392,0.0044979178581921585,0.004565043283099472,0.0002270564485334034,0,0,0,0
2018-09-18,0.005953767175302049,0.004316577504183932,0.004549550118904054,0.00023313682593439,0,0,0,0
2018-09-19,0.002063432948494759,0.004339583950237976,0.004532385434658598,0.00023543016063774,0,0,0,0
2018-09-20,0.00924121582256876,0.004335258096574834,0.004513334153734667,0.00023518206094442663,0,0,0,0
2018-09-21,-0.0017616497800425623,0.004450432454224959,0.004502384243152919,0.00023261600681220496,0,0,0,0
2018-09-24,0.008295362772565484,0.00425227280954974,0.004473712266037525,0.00022590950025295177,0,0,0,0
2018-09-25,-0.0005438598226027436,0.004449205028497251,0.004483600156070656,0.00021991749575987527,0,0,0,0
2018-09-26,-0.0011179927577814608,0.0045530296122897026,0.004499303254845343,0.00021262198078753042,0,0,0,0
2018-09-27,0.005705173284733744,0.004550146568857243,0.004513755080793065,0.0002052759326268571,0,0,0,0
2018-09-28,0.001733358283187325,0.0045576067683471945,0.004527252497065554,0.0001983863372993067,0,0,0,0
2018-10-01,-0.004178423603669157,0.004520890722595941,0.004536259810684411,0.0001935021044869774,0,0,0,0
2018-10-02,0.005834847168470159,0.0040898042869776845,0.004513263988351121,0.0002176408685598879,0,0,0,0
2018-10-03,0.0015803060493331245,0.004117025160453704,0.004493170986735124,0.00023495603644736968,0,0,0,0
2018-10-04,0.003155625245002014,0.003899720224738823,0.004460704184195466,0.0002691958021750983,0,0,0,0
2018-10-05,-0.014878568218674948,0.004302482092051356,0.004446476475976187,0.00026968667029949825,0,0,0,0
2018-10-08,-0.012167911224823746,0.004546291289118958,0.004437346096765024,0.0002626204397890949,0,0,0,0
2018-10-09,7.027265791270665e-05,0.004022809802418735,0.0043857020253667165,0.00023469665139589103,0,0,0,0
2018-10-10,-0.0022385287947078725,0.004014949474028264,0.004339033905375817,0.00020824292363039445,0,0,0,0
2018-10-11,-0.04836210712704736,0.01054192833323495,0.00464166135020956,0.0014038586914697376,1,1,1,1
2018-10-12,0.02557379822178052,0.011304254111777852,0.004983109307417563,0.002045229309885794,1,1,1,0
2018-10-15,-0.01900874154708898,0.011521757810587799,0.005334301305037345,0.002508177077523456,1,0,0,0
2018-10-16,0.012326089697784814,0.011530701628388498,0.005695007511247573,0.002849612426837055,1,0,0,0
2018-10-17,0.00854292743182783,0.011416248174572636,0.006048840722464306,0.0031007383802405973,0,0,0,0
2018-10-18,-0.008367641004528581,0.011418219691784574,0.006402988802224794,0.003293234207821212,0,0,0,0
2018-10-19,-0.0053037458353659694,0.011322665457260347,0.006746600452376563,0.003434283823136617,0,0,0,0
2018-10-22,-0.005060728744939347,0.011363044715919039,0.007102139047695027,0.003529227853322675,0,0,0,0
2018-10-23,-0.014504305146249119,0.011225617148553952,0.007440959653697864,0.0035859562348703605,0,0,0,0
2018-10-24,-0.0180380555082581,0.01115953644234902,0.0077712849952008296,0.0036101314820344804,0,0,0,0
2018-10-25,-0.013611782428229358,0.011108303975154644,0.008099192865515699,0.003599981202557424,0,0,0,0
2018-10-26,-0.010272806179065341,0.010886087162881992,0.00841561688524244,0.0035500844545358437,0,0,0,0
2018-10-29,-0.01332119624342265,0.010746723652681799,0.008726908531746732,0.0034624756138068513,0,0,0,0
2018-10-30,-0.00014626133525352802,0.010994008377186178,0.009072118736257156,0.00331693909607471,0,0,0,0
2018-10-31,0.029335313776457372,0.011377608083915722,0.009435147882430257,0.00313860629430262,0,0,0,0
2018-11-01,-0.007433643797280065,0.011217639189752306,0.009801043830680933,0.002874798473031152,0,0,0,0
2018-11-02,0.018613154764526962,0.011273993882650045,0.010149619420210866,0.0025805972460495766,0,0,0,0
2018-11-05,0.000724433968384286,0.011635878407876507,0.010504098776148742,0.002234051407527811,0,0,0,0
2018-11-06,-0.003760007779326502,0.011447093150910142,0.010875312943573313,0.0016376308401880601,0,0,0,0
2018-11-07,0.00011929938723498346,0.011563383147402856,0.011252734627242042,0.0002823558533993904,0,0,0,0
2018-11-08,0.004467771319510705,0.008198710994842899,0.01113557376032244,0.0007277236721063249,0,0,0,0
2018-11-09,-0.012944250118754552,0.0074647001768110505,0.0109435960635741,0.0010947675600474578,0,0,0,0
2018-11-12,0.0041890428638615695,0.007287655995827229,0.010731890972836071,0.001355438364990458,0,0,0,0
2018-11-13,-0.011033416111183691,0.007267482103962169,0.010518729996614755,0.0015451507910762502,0,0,0,0
2018-11-14,-0.007775416028810933,0.007274766194270294,0.01031165589759964,0.0016893240161238816,0,0,0,0
2018-11-15,-0.0041956644800372755,0.007366702482215462,0.010109080037121184,0.0017895901412689841,0,0,0,0
2018-11-16,0.0011592264392801255,0.0075395958338085175,0.009919926555948592,0.001853359727503718,0,0,0,0
2018-11-19,0.019895567752925114,0.007851280517978319,0.009744338346051555,0.0018756610810563097,0,0,0,0
2018-11-20,0.0032312293954543936,0.007898553466706018,0.009577985161959159,0.0018848879992095753,0,0,0,0
2018-11-21,0.0038519292289611595,0.007698816219635978,0.009404949150823506,0.0018908977937256725,0,0,0,0
2018-11-22,0.002016129032258007,0.007730477485402969,0.009236057826335922,0.001881577543208111,0,0,0,0
2018-11-23,-0.006977347958719959,0.007712885719963275,0.009077397754189986,0.0018688631930907583,0,0,0,0
2018-11-26,0.003333442269355169,0.007656966481665775,0.008922909895639186,0.001851229877549337,0,0,0,0
2018-11-27,0.0022691986145946252,0.007567348541373052,0.008751576903848531,0.0018075133677090333,0,0,0,0
2018-11-28,0.00766964208336951,0.005534645821434629,0.008459428790724473,0.001832751488376322,0,0,0,0
2018-11-29,-0.003665878305740833,0.005557494961388461,0.008176421579306283,0.0018213964575366248,0,0,0,0
2018-11-30,-0.00026974827091363895,0.004851586819763231,0.007855301226161942,0.0018126662890653464,0,0,0,0
2018-12-03,0.02703606967858918,0.006769030623379675,0.007611958836937101,0.0015916282967031916,0,0,0,0
2018-12-04,0.007618827436185693,0.0067419712312232795,0.007376702740952758,0.0013193707965379411,0,0,0,0
2018-12-05,-0.0017729756789454099,0.006666921540482162,0.007131879660606721,0.0008840926478531524,0,0,0,0
2018-12-06,-0.002423887832500915,0.006719504249938793,0.007057919323361518,0.0008514167185430867,0,0,0,0
2018-12-07,0.00394838817787635,0.006576728188876685,0.007013520723964798,0.0008522400105568464,0,0,0,0
2018-12-10,-0.0028166369354990506,0.006606091474297181,0.006979442497888297,0.0008543255145878452,0,0,0,0
2018-12-11,-0.0013704505748568518,0.0065833046025481744,0.006945233622817596,0.0008558812967199426,0,0,0,0
2018-12-12,0.007018793605564788,0.006572703482893958,0.006910130487248779,0.0008560516915772527,0,0,0,0
2018-12-13,-0.0010714880159786722,0.006645237540825989,0.0068740572401793055,0.000850985502312875,0,0,0,0
2018-12-14,-0.008549856808122924,0.006598180280685886,0.0068269864625231744,0.0008381748182422627,0,0,0,0
2018-12-17,-0.019316415276669052,0.006534210071592506,0.006761132940203885,0.0008045269766757702,0,0,0,0
2018-12-18,-0.006854817115621414,0.00650909049354165,0.006691659791545665,0.0007598919258650643,0,0,0,0
2018-12-19,-0.008638447020760331,0.0065142332278585605,0.006632430641956793,0.0007225041727266563,0,0,0,0
2018-12-20,-0.0010878551847177675,0.0065490653607674035,0.006573360035725016,0.0006747198046844514,0,0,0,0
2018-12-21,-0.006512458616483752,0.006546931644876539,0.0065150623319706795,0.0006191631326309758,0,0,0,0
2018-12-24,-0.004055861267621141,0.006532479867224673,0.006458838001248623,0.0005580526049302469,0,0,0,0
2018-12-25,-0.011688826274544262,0.0065737217883818175,0.006409156663599062,0.0004948189168130827,0,0,0,0
2018-12-26,-0.006893556362340569,0.006569795874486802,0.006460914166251672,0.0004507028668576369,0,0,0,0
2018-12-27,0.010159798149705468,0.006576032032175623,0.00651184101979103,0.0003976737213762178,0,0,0,0
2018-12-28,-0.009180626325196228,0.006398707873121998,0.006589197072458967,8.62735268504134e-05,0,0,0,0
2019-01-02,-0.0008851143926321692,0.004591998773364334,0.006480345479958201,0.00045078334528495873,0,0,0,0
2019-01-03,-0.015172413793103412,0.005015206014866176,0.006394007219140347,0.0005520300609741697,0,0,0,0
2019-01-04,0.003051627154927017,0.004960011869170732,0.006308661735574775,0.000633544331594045,0,0,0,0
2019-01-07,0.00992167101827679,0.004916096585082374,0.006218491352331953,0.0006971378383783448,0,0,0,0
2019-01-08,-0.002472910390719729,0.004973610106010128,0.006138335448188625,0.0007443442347138546,0,0,0,0
2019-01-09,0.01076129090417366,0.004952916225732785,0.006055676685760405,0.0007805764424674267,0,0,0,0
2019-01-10,0.0014604399157180925,0.004947347638163685,0.0059738788375411815,0.0008076240777371196,0,0,0,0
2019-01-11,0.004909273071357134,0.004974672319076807,0.005893977279350324,0.0008241427411657333,0,0,0,0
2019-01-14,-0.0010080756832205884,0.004978756986790433,0.005810653251648546,0.0008284224777154281,0,0,0,0
2019-01-15,0.008738079396761966,0.004981760983633307,0.005729832286795917,0.0008263940449617331,0,0,0,0
2019-01-16,-0.001077301908363304,0.0042509648381043805,0.0056156700251215105,0.0008661767202612728,0,0,0,0
2019-01-17,-0.00749422251568177,0.00425833675629802,0.005503132338259329,0.0008898799136520472,0,0,0,0
2019-01-18,0.0004546008936787693,0.004408170724086743,0.005397829213070738,0.0008885434538371307,0,0,0,0
2019-01-21,0.009697439875872682,0.004338554131560848,0.005287303651610411,0.0008751866253188049,0,0,0,0
2019-01-22,-0.004939355688491354,0.0043483623690000585,0.005177375187816586,0.0008462407166972853,0,0,0,0
